01102020;391783248;00068;31463548300014;01102020;100;920;00.80;4000.00;
01102020;391783248;00068;31463548300014;01102020;671;921;;;00.00
01102020;391783248;00068;31463548300014;01102020;668;921;;;00.00
01112019;391783248;00068;31463548300014;01112019;430;920;01.80;00.00;00.00
01112019;391783248;00068;31463548300014;01112019;100;921;15.45;3377.00;522.00
01112019;391783248;00068;31463548300014;01112019;635;920;06.00;4000.00;240.00
01112019;391783248;00068;31463548300014;01112019;027;920;00.02;4000.00;01.00
01112019;391783248;00068;31463548300014;01112019;772;920;04.05;4000.00;162.00
01112019;391783248;00068;31463548300014;01112019;937;920;00.15;4000.00;06.00
01112019;391783248;00068;31463548300014;01112019;260;920;09.70;4009.00;389.00
01112019;391783248;00068;31463548300014;01112019;332;921;00.10;3377.00;03.00
01112019;391783248;00068;31463548300014;01112019;100;920;00.90;4000.00;
01112019;391783248;00068;31463548300014;01112019;671;921;;;00.00
01042019;391783248;00068;31463548300014;01042019;430;920;01.80;00.00;00.00
01042019;391783248;00068;31463548300014;01042019;100;921;15.45;1210.00;187.00
01042019;391783248;00068;31463548300014;01042019;635;920;06.00;00.00;00.00
01042019;391783248;00068;31463548300014;01042019;027;920;00.02;1210.00;00.00
01042019;391783248;00068;31463548300014;01042019;772;920;04.05;1210.00;49.00
01042019;391783248;00068;31463548300014;01042019;937;920;00.15;1210.00;02.00
01042019;391783248;00068;31463548300014;01042019;260;920;09.70;1194.00;116.00
01042019;391783248;00068;31463548300014;01042019;462;921;100.00;389.00;389.00
01042019;391783248;00068;31463548300014;01042019;332;921;00.10;1210.00;01.00
01042019;391783248;00068;31463548300014;01042019;100;920;00.90;1210.00;
01122019;391783248;00068;31463548300014;01122019;430;920;01.80;00.00;00.00
01122019;391783248;00068;31463548300014;01122019;100;921;15.45;3377.00;522.00
01122019;391783248;00068;31463548300014;01122019;635;920;06.00;4000.00;240.00
01122019;391783248;00068;31463548300014;01122019;027;920;00.02;4000.00;01.00
01122019;391783248;00068;31463548300014;01122019;772;920;04.05;4000.00;162.00
01122019;391783248;00068;31463548300014;01122019;937;920;00.15;4000.00;06.00
01122019;391783248;00068;31463548300014;01122019;260;920;09.70;4009.00;389.00
01122019;391783248;00068;31463548300014;01122019;332;921;00.10;3377.00;03.00
01122019;391783248;00068;31463548300014;01122019;100;920;00.90;4000.00;
01122019;391783248;00068;31463548300014;01122019;671;921;;;00.00
01122020;391783248;00068;31463548300014;01122020;430;920;01.80;00.00;00.00
01122020;391783248;00068;31463548300014;01122020;100;921;15.45;3428.00;530.00
01122020;391783248;00068;31463548300014;01122020;635;920;06.00;4000.00;240.00
01122020;391783248;00068;31463548300014;01122020;027;920;00.02;4000.00;01.00
01122020;391783248;00068;31463548300014;01122020;772;920;04.05;4000.00;162.00
01122020;391783248;00068;31463548300014;01122020;937;920;00.15;4000.00;06.00
01122020;391783248;00068;31463548300014;01122020;260;920;09.70;4009.00;389.00
01122020;391783248;00068;31463548300014;01122020;332;921;00.10;3428.00;03.00
01122020;391783248;00068;31463548300014;01122020;100;920;00.80;4000.00;
01122020;391783248;00068;31463548300014;01122020;671;921;;;00.00
01122020;391783248;00068;31463548300014;01122020;668;921;;;00.00
01112020;391783248;00068;31463548300014;01112020;430;920;01.80;00.00;00.00
01112020;391783248;00068;31463548300014;01112020;100;921;15.45;3428.00;530.00
01112020;391783248;00068;31463548300014;01112020;635;920;06.00;4000.00;240.00
01112020;391783248;00068;31463548300014;01112020;027;920;00.02;4000.00;01.00
01112020;391783248;00068;31463548300014;01112020;772;920;04.05;4000.00;162.00
01112020;391783248;00068;31463548300014;01112020;937;920;00.15;4000.00;06.00
01112020;391783248;00068;31463548300014;01112020;260;920;09.70;4009.00;389.00
01112020;391783248;00068;31463548300014;01112020;332;921;00.10;3428.00;03.00
01112020;391783248;00068;31463548300014;01112020;100;920;00.80;4000.00;
01112020;391783248;00068;31463548300014;01112020;671;921;;;00.00
01112020;391783248;00068;31463548300014;01112020;668;921;;;00.00
